Frequency (Hz),dB (Relative)
831,1.45570
832,1.46040
833,1.46510
834,1.46980
835,1.47450
836,1.47920
837,1.48390
838,1.48860
839,1.49330
840,1.49800
841,1.50270
842,1.50740
843,1.51210
844,1.51680
845,1.52150
846,1.52620
847,1.53090
848,1.53560
849,1.54030
850,1.54500
851,1.54970
852,1.55440
853,1.55910
854,1.56380
855,1.56850
856,1.57320
857,1.57790
858,1.58260
859,1.58730
860,1.59200
861,1.59670
862,1.60140
863,1.60610
864,1.61080
865,1.61550
866,1.62020
867,1.62490
868,1.62960
869,1.63430
870,1.63900
871,1.64370
872,1.64840
873,1.65310
874,1.65780
875,1.66250
876,1.66720
877,1.67190
878,1.67660
879,1.68130
880,1.68600
881,1.69070
882,1.69540
883,1.70010
884,1.70480
885,1.70950
886,1.71420
887,1.71890
888,1.72360
889,1.72830
890,1.73300
891,1.73770
892,1.74240
893,1.74710
894,1.75180
895,1.75650
896,1.76120
897,1.76590
898,1.77060
899,1.77530
900,1.78000
901,1.78230
902,1.78460
903,1.78690
904,1.78920
905,1.79150
906,1.79380
907,1.79610
908,1.79840
909,1.80070
910,1.80300
911,1.80530
912,1.80760
913,1.80990
914,1.81220
915,1.81450
916,1.81680
917,1.81910
918,1.82140
919,1.82370
920,1.82600
921,1.82830
922,1.83060
923,1.83290
924,1.83520
925,1.83750
926,1.83980
927,1.84210
928,1.84440
929,1.84670
930,1.84900
931,1.85130
932,1.85360
933,1.85590
934,1.85820
935,1.86050
936,1.86280
937,1.86510
938,1.86740
939,1.86970
940,1.87200
941,1.87430
942,1.87660
943,1.87890
944,1.88120
945,1.88350
946,1.88580
947,1.88810
948,1.89040
949,1.89270
950,1.89500
951,1.89730
952,1.89960
953,1.90190
954,1.90420
955,1.90650
956,1.90880
957,1.91110
958,1.91340
959,1.91570
960,1.91800
961,1.92030
962,1.92260
963,1.92490
964,1.92720
965,1.92950
966,1.93180
967,1.93410
968,1.93640
969,1.93870
970,1.94100
971,1.94330
972,1.94560
973,1.94790
974,1.95020
975,1.95250
976,1.95480
977,1.95710
978,1.95940
979,1.96170
980,1.96400
981,1.96630
982,1.96860
983,1.97090
984,1.97320
985,1.97550
986,1.97780
987,1.98010
988,1.98240
989,1.98470
990,1.98700
991,1.98930
992,1.99160
993,1.99390
994,1.99620
995,1.99850
996,2.00080
997,2.00310
998,2.00540
999,2.00770
1000,2.01000
1001,2.01108
1002,2.01216
1003,2.01324
1004,2.01432
1005,2.01540
1006,2.01648
1007,2.01756
1008,2.01864
1009,2.01972
1010,2.02080
1011,2.02188
1012,2.02296
1013,2.02404
1014,2.02512
1015,2.02620
1016,2.02728
1017,2.02836
1018,2.02944
1019,2.03052
1020,2.03160
1021,2.03268
1022,2.03376
1023,2.03484
1024,2.03592
1025,2.03700
1026,2.03808
1027,2.03916
1028,2.04024
1029,2.04132
1030,2.04240
1031,2.04348
1032,2.04456
1033,2.04564
1034,2.04672
1035,2.04780
1036,2.04888
1037,2.04996
1038,2.05104
1039,2.05212
1040,2.05320
1041,2.05428
1042,2.05536
1043,2.05644
1044,2.05752
1045,2.05860
1046,2.05968
1047,2.06076
1048,2.06184
1049,2.06292
1050,2.06400
1051,2.06508
1052,2.06616
1053,2.06724
1054,2.06832
1055,2.06940
1056,2.07048
1057,2.07156
1058,2.07264
1059,2.07372
1060,2.07480
1061,2.07588
1062,2.07696
1063,2.07804
1064,2.07912
1065,2.08020
1066,2.08128
1067,2.08236
1068,2.08344
1069,2.08452
1070,2.08560
1071,2.08668
1072,2.08776
1073,2.08884
1074,2.08992
1075,2.09100
1076,2.09208
1077,2.09316
1078,2.09424
1079,2.09532
1080,2.09640
1081,2.09748
1082,2.09856
1083,2.09964
1084,2.10072
1085,2.10180
1086,2.10288
1087,2.10396
1088,2.10504
1089,2.10612
1090,2.10720
1091,2.10828
1092,2.10936
1093,2.11044
1094,2.11152
1095,2.11260
1096,2.11368
1097,2.11476
1098,2.11584
1099,2.11692
1100,2.11800
1101,2.11908
1102,2.12016
1103,2.12124
1104,2.12232
1105,2.12340
1106,2.12448
1107,2.12556
1108,2.12664
1109,2.12772
1110,2.12880
1111,2.12988
1112,2.13096
1113,2.13204
1114,2.13312
1115,2.13420
1116,2.13528
1117,2.13636
1118,2.13744
1119,2.13852
1120,2.13960
1121,2.14068
1122,2.14176
1123,2.14284
1124,2.14392
1125,2.14500
1126,2.14608
1127,2.14716
1128,2.14824
1129,2.14932
1130,2.15040
1131,2.15148
1132,2.15256
