Frequency (Hz),dB (Relative)
439,-7.50270
440,-7.51200
441,-7.52130
442,-7.53060
443,-7.53990
444,-7.54920
445,-7.55850
446,-7.56780
447,-7.57710
448,-7.58640
449,-7.59570
450,-7.60500
451,-7.61430
452,-7.62360
453,-7.63290
454,-7.64220
455,-7.65150
456,-7.66080
457,-7.67010
458,-7.67940
459,-7.68870
460,-7.69800
461,-7.70730
462,-7.71660
463,-7.72590
464,-7.73520
465,-7.74450
466,-7.75380
467,-7.76310
468,-7.77240
469,-7.78170
470,-7.79100
471,-7.80030
472,-7.80960
473,-7.81890
474,-7.82820
475,-7.83750
476,-7.84680
477,-7.85610
478,-7.86540
479,-7.87470
480,-7.88400
481,-7.89330
482,-7.90260
483,-7.91190
484,-7.92120
485,-7.93050
486,-7.93980
487,-7.94910
488,-7.95840
489,-7.96770
490,-7.97700
491,-7.98630
492,-7.99560
493,-8.00490
494,-8.01420
495,-8.02350
496,-8.03280
497,-8.04210
498,-8.05140
499,-8.06070
500,-8.07000
501,-8.07310
502,-8.07620
503,-8.07930
504,-8.08240
505,-8.08550
506,-8.08860
507,-8.09170
508,-8.09480
509,-8.09790
510,-8.10100
511,-8.10410
512,-8.10720
513,-8.11030
514,-8.11340
515,-8.11650
516,-8.11960
517,-8.12270
518,-8.12580
519,-8.12890
520,-8.13200
521,-8.13510
522,-8.13820
523,-8.14130
524,-8.14440
525,-8.14750
526,-8.15060
527,-8.15370
528,-8.15680
529,-8.15990
530,-8.16300
531,-8.16610
532,-8.16920
533,-8.17230
534,-8.17540
535,-8.17850
536,-8.18160
537,-8.18470
538,-8.18780
539,-8.19090
540,-8.19400
541,-8.19710
542,-8.20020
543,-8.20330
544,-8.20640
545,-8.20950
546,-8.21260
547,-8.21570
548,-8.21880
549,-8.22190
550,-8.22500
551,-8.22810
552,-8.23120
553,-8.23430
554,-8.23740
555,-8.24050
556,-8.24360
557,-8.24670
558,-8.24980
559,-8.25290
560,-8.25600
561,-8.25910
562,-8.26220
563,-8.26530
564,-8.26840
565,-8.27150
566,-8.27460
567,-8.27770
568,-8.28080
569,-8.28390
570,-8.28700
571,-8.29010
572,-8.29320
573,-8.29630
574,-8.29940
575,-8.30250
576,-8.30560
577,-8.30870
578,-8.31180
579,-8.31490
580,-8.31800
581,-8.32110
582,-8.32420
583,-8.32730
584,-8.33040
585,-8.33350
586,-8.33660
587,-8.33970
588,-8.34280
589,-8.34590
590,-8.34900
591,-8.35210
592,-8.35520
593,-8.35830
594,-8.36140
595,-8.36450
596,-8.36760
597,-8.37070
598,-8.37380
599,-8.37690
600,-8.38000
601,-8.36840
602,-8.35680
603,-8.34520
604,-8.33360
605,-8.32200
606,-8.31040
607,-8.29880
608,-8.28720
609,-8.27560
610,-8.26400
611,-8.25240
612,-8.24080
613,-8.22920
614,-8.21760
615,-8.20600
616,-8.19440
617,-8.18280
618,-8.17120
619,-8.15960
620,-8.14800
621,-8.13640
622,-8.12480
623,-8.11320
624,-8.10160
625,-8.09000
626,-8.07840
627,-8.06680
628,-8.05520
629,-8.04360
630,-8.03200
631,-8.02040
632,-8.00880
633,-7.99720
634,-7.98560
635,-7.97400
636,-7.96240
637,-7.95080
638,-7.93920
639,-7.92760
640,-7.91600
641,-7.90440
642,-7.89280
643,-7.88120
644,-7.86960
645,-7.85800
646,-7.84640
647,-7.83480
648,-7.82320
649,-7.81160
650,-7.80000
651,-7.78840
652,-7.77680
653,-7.76520
654,-7.75360
655,-7.74200
656,-7.73040
657,-7.71880
658,-7.70720
659,-7.69560
660,-7.68400
661,-7.67240
662,-7.66080
663,-7.64920
664,-7.63760
665,-7.62600
666,-7.61440
667,-7.60280
668,-7.59120
669,-7.57960
670,-7.56800
671,-7.55640
672,-7.54480
673,-7.53320
674,-7.52160
675,-7.51000
676,-7.49840
677,-7.48680
678,-7.47520
679,-7.46360
680,-7.45200
681,-7.44040
682,-7.42880
683,-7.41720
684,-7.40560
685,-7.39400
686,-7.38240
687,-7.37080
688,-7.35920
689,-7.34760
690,-7.33600
691,-7.32440
692,-7.31280
693,-7.30120
694,-7.28960
695,-7.27800
696,-7.26640
697,-7.25480
698,-7.24320
699,-7.23160
700,-7.22000
701,-7.20290
702,-7.18580
703,-7.16870
704,-7.15160
705,-7.13450
706,-7.11740
707,-7.10030
708,-7.08320
709,-7.06610
710,-7.04900
711,-7.03190
712,-7.01480
713,-6.99770
714,-6.98060
715,-6.96350
716,-6.94640
717,-6.92930
718,-6.91220
719,-6.89510
720,-6.87800
721,-6.86090
722,-6.84380
723,-6.82670
724,-6.80960
725,-6.79250
726,-6.77540
727,-6.75830
728,-6.74120
729,-6.72410
730,-6.70700
731,-6.68990
732,-6.67280
733,-6.65570
734,-6.63860
735,-6.62150
736,-6.60440
737,-6.58730
738,-6.57020
739,-6.55310
740,-6.53600
741,-6.51890
742,-6.50180
743,-6.48470
744,-6.46760
745,-6.45050
746,-6.43340
747,-6.41630
748,-6.39920
749,-6.38210
750,-6.36500
751,-6.34790
752,-6.33080
753,-6.31370
754,-6.29660
755,-6.27950
756,-6.26240
757,-6.24530
758,-6.22820
759,-6.21110
760,-6.19400
761,-6.17690
762,-6.15980
763,-6.14270
