Frequency (Hz),dB (Relative)
851,-0.82380
852,-0.82760
853,-0.83140
854,-0.83520
855,-0.83900
856,-0.84280
857,-0.84660
858,-0.85040
859,-0.85420
860,-0.85800
861,-0.86180
862,-0.86560
863,-0.86940
864,-0.87320
865,-0.87700
866,-0.88080
867,-0.88460
868,-0.88840
869,-0.89220
870,-0.89600
871,-0.89980
872,-0.90360
873,-0.90740
874,-0.91120
875,-0.91500
876,-0.91880
877,-0.92260
878,-0.92640
879,-0.93020
880,-0.93400
881,-0.93780
882,-0.94160
883,-0.94540
884,-0.94920
885,-0.95300
886,-0.95680
887,-0.96060
888,-0.96440
889,-0.96820
890,-0.97200
891,-0.97580
892,-0.97960
893,-0.98340
894,-0.98720
895,-0.99100
896,-0.99480
897,-0.99860
898,-1.00240
899,-1.00620
900,-1.01000
901,-1.01240
902,-1.01480
903,-1.01720
904,-1.01960
905,-1.02200
906,-1.02440
907,-1.02680
908,-1.02920
909,-1.03160
910,-1.03400
911,-1.03640
912,-1.03880
913,-1.04120
914,-1.04360
915,-1.04600
916,-1.04840
917,-1.05080
918,-1.05320
919,-1.05560
920,-1.05800
921,-1.06040
922,-1.06280
923,-1.06520
924,-1.06760
925,-1.07000
926,-1.07240
927,-1.07480
928,-1.07720
929,-1.07960
930,-1.08200
931,-1.08440
932,-1.08680
933,-1.08920
934,-1.09160
935,-1.09400
936,-1.09640
937,-1.09880
938,-1.10120
939,-1.10360
940,-1.10600
941,-1.10840
942,-1.11080
943,-1.11320
944,-1.11560
945,-1.11800
946,-1.12040
947,-1.12280
948,-1.12520
949,-1.12760
950,-1.13000
951,-1.13240
952,-1.13480
953,-1.13720
954,-1.13960
955,-1.14200
956,-1.14440
957,-1.14680
958,-1.14920
959,-1.15160
960,-1.15400
961,-1.15640
962,-1.15880
963,-1.16120
964,-1.16360
965,-1.16600
966,-1.16840
967,-1.17080
968,-1.17320
969,-1.17560
970,-1.17800
971,-1.18040
972,-1.18280
973,-1.18520
974,-1.18760
975,-1.19000
976,-1.19240
977,-1.19480
978,-1.19720
979,-1.19960
980,-1.20200
981,-1.20440
982,-1.20680
983,-1.20920
984,-1.21160
985,-1.21400
986,-1.21640
987,-1.21880
988,-1.22120
989,-1.22360
990,-1.22600
991,-1.22840
992,-1.23080
993,-1.23320
994,-1.23560
