Frequency (Hz),dB (Relative)
496,8.3744
497,8.4108
498,8.4472
499,8.4836
500,8.52
501,8.4906
502,8.4612
503,8.4318
504,8.4024
505,8.373
506,8.3436
507,8.3142
508,8.2848
509,8.2554
510,8.226
511,8.1966
512,8.1672
513,8.1378
514,8.1084
515,8.079
516,8.0496
517,8.0202
518,7.9908
519,7.9614
520,7.932
521,7.9026
522,7.8732
523,7.8438
524,7.8144
525,7.785
526,7.7556
527,7.7262
528,7.6968
529,7.6674
530,7.638
531,7.6086
532,7.5792
533,7.5498
534,7.5204
535,7.491
536,7.4616
537,7.4322
538,7.4028
539,7.3734
540,7.344
541,7.3146
542,7.2852
543,7.2558
544,7.2264
545,7.197
546,7.1676
547,7.1382
548,7.1088
549,7.0794
550,7.05
551,7.0206
552,6.9912
553,6.9618
554,6.9324
555,6.903
556,6.8736
557,6.8442
558,6.8148
559,6.7854
560,6.756
561,6.7266
562,6.6972
563,6.6678
564,6.6384
565,6.609
566,6.5796
567,6.5502
568,6.5208
569,6.4914
570,6.462
571,6.4326
572,6.4032
573,6.3738
574,6.3444
575,6.315
576,6.2856
577,6.2562
578,6.2268
579,6.1974
580,6.168
581,6.1386
582,6.1092
583,6.0798
584,6.0504
585,6.021
586,5.9916
587,5.9622
588,5.9328
589,5.9034
590,5.874
591,5.8446
592,5.8152
593,5.7858
594,5.7564
595,5.727
596,5.6976
597,5.6682
598,5.6388
599,5.6094
600,5.58
601,5.6195
602,5.659
603,5.6985
604,5.738
605,5.7775
606,5.817
607,5.8565
608,5.896
609,5.9355
610,5.975
611,6.0145
612,6.054
613,6.0935
614,6.133
615,6.1725
616,6.212
617,6.2515
618,6.291
619,6.3305
620,6.37
621,6.4095
622,6.449
623,6.4885
624,6.528
625,6.5675
626,6.607
627,6.6465
628,6.686
629,6.7255
630,6.765
631,6.8045
632,6.844
633,6.8835
634,6.923
635,6.9625
636,7.002
637,7.0415
638,7.081
639,7.1205
640,7.16
641,7.1995
642,7.239
643,7.2785
644,7.318
645,7.3575
646,7.397
647,7.4365
648,7.476
649,7.5155
650,7.555
651,7.5945
652,7.634
653,7.6735
654,7.713
655,7.7525
656,7.792
657,7.8315
658,7.871
659,7.9105
660,7.95
661,7.9895
662,8.029
663,8.0685
664,8.108
665,8.1475
666,8.187
667,8.2265
668,8.266
669,8.3055
670,8.345
671,8.3845
672,8.424
673,8.4635
674,8.503
675,8.5425
676,8.582
677,8.6215
678,8.661
679,8.7005
680,8.74
681,8.7795
682,8.819
683,8.8585
684,8.898
685,8.9375
686,8.977
687,9.0165
688,9.056
689,9.0955
690,9.135
691,9.1745
692,9.214
693,9.2535
694,9.293
695,9.3325
696,9.372
697,9.4115
698,9.451
699,9.4905
700,9.53
701,9.499
702,9.468
703,9.437
704,9.406
705,9.375
706,9.344
707,9.313
708,9.282
709,9.251
710,9.22
711,9.189
712,9.158
713,9.127
714,9.096
715,9.065
716,9.034
717,9.003
718,8.972
719,8.941
720,8.91
721,8.879
722,8.848
723,8.817
724,8.786
725,8.755
726,8.724
727,8.693
728,8.662
729,8.631
730,8.6
731,8.569
732,8.538
733,8.507
734,8.476
735,8.445
736,8.414
737,8.383
738,8.352
739,8.321
740,8.29
741,8.259
742,8.228
743,8.197
744,8.166
745,8.135
746,8.104
747,8.073
748,8.042
749,8.011
750,7.98
751,7.949
752,7.918
753,7.887
754,7.856
755,7.825
756,7.794
757,7.763
758,7.732
759,7.701
760,7.67
761,7.639
762,7.608
763,7.577
764,7.546
765,7.515
766,7.484
767,7.453
768,7.422
769,7.391
770,7.36
771,7.329
772,7.298
773,7.267
774,7.236
775,7.205
776,7.174
777,7.143
778,7.112
779,7.081
780,7.05
781,7.019
782,6.988
783,6.957
784,6.926
785,6.895
786,6.864
787,6.833
788,6.802
789,6.771
790,6.74
791,6.709
792,6.678
793,6.647
794,6.616
795,6.585
796,6.554
797,6.523
798,6.492
799,6.461
800,6.43
801,6.3928
802,6.3556
803,6.3184
804,6.2812
805,6.244
806,6.2068
807,6.1696
808,6.1324
809,6.0952
810,6.058
811,6.0208
812,5.9836
813,5.9464
814,5.9092
815,5.872
816,5.8348
817,5.7976
818,5.7604
819,5.7232
820,5.686
821,5.6488
822,5.6116
823,5.5744
824,5.5372
825,5.5
826,5.4628
827,5.4256
828,5.3884
829,5.3512
830,5.314
831,5.2768
832,5.2396
833,5.2024
834,5.1652
835,5.128
836,5.0908
837,5.0536
838,5.0164
839,4.9792
840,4.942
841,4.9048
842,4.8676
843,4.8304
844,4.7932
845,4.756
846,4.7188
847,4.6816
848,4.6444
849,4.6072
850,4.57
851,4.5328
852,4.4956
853,4.4584
854,4.4212
855,4.384
856,4.3468
857,4.3096
858,4.2724
859,4.2352
860,4.198
861,4.1608
862,4.1236
863,4.0864
864,4.0492
865,4.012
866,3.9748
867,3.9376
868,3.9004
869,3.8632
870,3.826
871,3.7888
872,3.7516
873,3.7144
874,3.6772
875,3.64
876,3.6028
877,3.5656
878,3.5284
879,3.4912
880,3.454
881,3.4168
882,3.3796
883,3.3424
884,3.3052
885,3.268
886,3.2308
887,3.1936
888,3.1564
889,3.1192
890,3.082
891,3.0448
892,3.0076
893,2.9704
894,2.9332
895,2.896
896,2.8588
897,2.8216
898,2.7844
899,2.7472
900,2.71
901,2.7635
902,2.817
903,2.8705
904,2.924
905,2.9775
906,3.031
907,3.0845
908,3.138
909,3.1915
910,3.245
911,3.2985
912,3.352
913,3.4055
914,3.459
915,3.5125
916,3.566
917,3.6195
918,3.673
919,3.7265
920,3.78
921,3.8335
922,3.887
923,3.9405
924,3.994
925,4.0475
926,4.101
927,4.1545
928,4.208
929,4.2615
930,4.315
931,4.3685
932,4.422
933,4.4755
934,4.529
935,4.5825
936,4.636
937,4.6895
938,4.743
939,4.7965
940,4.85
941,4.9035
942,4.957
943,5.0105
944,5.064
945,5.1175
946,5.171
947,5.2245
948,5.278
949,5.3315
950,5.385
951,5.4385
952,5.492
953,5.5455
954,5.599
955,5.6525
956,5.706
957,5.7595
958,5.813
959,5.8665
960,5.92
961,5.9735
962,6.027
963,6.0805
964,6.134
965,6.1875
966,6.241
967,6.2945
968,6.348
969,6.4015
970,6.455
971,6.5085
972,6.562
973,6.6155
974,6.669
975,6.7225
976,6.776
977,6.8295
978,6.883
979,6.9365
980,6.99
981,7.0435
982,7.097
983,7.1505
984,7.204
985,7.2575
986,7.311
987,7.3645
988,7.418
989,7.4715
990,7.525
991,7.5785
992,7.632
993,7.6855
994,7.739
995,7.7925
996,7.846
997,7.8995
998,7.953
999,8.0065
1000,8.06
1001,8.05674
1002,8.05348
1003,8.05022
1004,8.04696
1005,8.0437
1006,8.04044
1007,8.03718
1008,8.03392
1009,8.03066
1010,8.0274
1011,8.02414
1012,8.02088
1013,8.01762
1014,8.01436
1015,8.0111
1016,8.00784
1017,8.00458
1018,8.00132
1019,7.99806
1020,7.9948
1021,7.99154
1022,7.98828
1023,7.98502
1024,7.98176
1025,7.9785
1026,7.97524
1027,7.97198
1028,7.96872
1029,7.96546
1030,7.9622
1031,7.95894
1032,7.95568
1033,7.95242
1034,7.94916
1035,7.9459
1036,7.94264
1037,7.93938
1038,7.93612
1039,7.93286
1040,7.9296
1041,7.92634
1042,7.92308
1043,7.91982
1044,7.91656
1045,7.9133
1046,7.91004
1047,7.90678
1048,7.90352
1049,7.90026
1050,7.897
1051,7.89374
1052,7.89048
1053,7.88722
1054,7.88396
1055,7.8807
1056,7.87744
1057,7.87418
1058,7.87092
1059,7.86766
1060,7.8644
1061,7.86114
1062,7.85788
1063,7.85462
1064,7.85136
1065,7.8481
1066,7.84484
1067,7.84158
1068,7.83832
1069,7.83506
1070,7.8318
1071,7.82854
1072,7.82528
1073,7.82202
1074,7.81876
1075,7.8155
1076,7.81224
1077,7.80898
1078,7.80572
1079,7.80246
1080,7.7992
1081,7.79594
1082,7.79268
1083,7.78942
1084,7.78616
1085,7.7829
1086,7.77964
1087,7.77638
1088,7.77312
1089,7.76986
1090,7.7666
1091,7.76334
1092,7.76008
1093,7.75682
1094,7.75356
1095,7.7503
1096,7.74704
1097,7.74378
1098,7.74052
1099,7.73726
1100,7.734
1101,7.73074
1102,7.72748
1103,7.72422
1104,7.72096
1105,7.7177
1106,7.71444
1107,7.71118
1108,7.70792
1109,7.70466
1110,7.7014
1111,7.69814
1112,7.69488
1113,7.69162
1114,7.68836
1115,7.6851
1116,7.68184
1117,7.67858
1118,7.67532
1119,7.67206
1120,7.6688
1121,7.66554
1122,7.66228
1123,7.65902
1124,7.65576
1125,7.6525
1126,7.64924
1127,7.64598
1128,7.64272
1129,7.63946
1130,7.6362
1131,7.63294
1132,7.62968
1133,7.62642
1134,7.62316
1135,7.6199
1136,7.61664
1137,7.61338
1138,7.61012
1139,7.60686
1140,7.6036
1141,7.60034
1142,7.59708
1143,7.59382
1144,7.59056
1145,7.5873
1146,7.58404
1147,7.58078
1148,7.57752
1149,7.57426
1150,7.571
1151,7.56774
1152,7.56448
1153,7.56122
1154,7.55796
1155,7.5547
1156,7.55144
1157,7.54818
1158,7.54492
1159,7.54166
1160,7.5384
1161,7.53514
1162,7.53188
1163,7.52862
1164,7.52536
